	start	end
4172	396547.600083	396642.249917
4375	415765.450083	415860.149917
4121	391719.750083	391814.449917
4215	400617.950083	400712.599917
4085	388318.500083	388412.699917
4222	401280.500083	401375.149917
4151	394559.500083	394654.149917
4317	410274.100083	410368.799917
4061	386058.700083	386152.849917
4212	400334.000083	400428.649917
4203	399482.150083	399576.799917
4361	414439.700083	414534.349917
4072	387094.350083	387188.499917
4397	417846.100083	417940.499917
4382	416428.300083	416522.999917
4198	399008.750083	399103.449917
4233	402321.800083	402416.499917
4235	402511.200083	402605.899917
4314	409990.050083	410084.699917
4032	383328.350083	383422.499917
4051	385117.200083	385211.349917
4345	412925.100083	413019.799917
4230	402037.700083	402132.399917
4260	404877.600083	404972.249917
4012	381445.350083	381539.499917
4008	381068.750083	381162.899917
4346	413019.800083	413114.499917
4193	398535.250083	398629.949917
4081	387941.750083	388035.899917
4334	411883.750083	411978.449917
4025	382669.300083	382763.449917
4266	405445.500083	405540.199917
4023	382481.000083	382575.149917
4196	398819.350083	398914.049917
4152	394654.150083	394748.799917
4103	390016.000083	390110.649917
4395	417657.250083	417751.699917
4285	407244.550083	407339.199917
4333	411789.050083	411883.749917
4348	413209.200083	413303.899917
4163	395695.650083	395790.349917
4204	399576.800083	399671.449917
4019	382104.400083	382198.549917
4029	383045.900083	383140.049917
4090	388789.500083	388883.699917
4232	402227.100083	402321.799917
4242	403173.900083	403268.549917
4280	406771.100083	406865.749917
4088	388601.100083	388695.299917
4336	412073.100083	412167.749917
4171	396452.950083	396547.599917
4117	391341.100083	391435.749917
4050	385023.050083	385117.199917
4039	383987.400083	384081.549917
4199	399103.450083	399198.149917
4038	383893.250083	383987.399917
4112	390867.850083	390962.499917
4306	409232.550083	409327.249917
4327	411220.900083	411315.599917
4301	408759.100083	408853.799917
4289	407623.150083	407717.799917
4279	406676.400083	406771.099917
4187	397967.350083	398061.999917
4221	401185.850083	401280.499917
4042	384269.850083	384363.999917
4049	384928.900083	385023.049917
4153	394748.800083	394843.449917
4216	400712.600083	400807.249917
4060	385964.550083	386058.699917
4118	391435.750083	391530.399917
4132	392761.150083	392855.799917
4225	401564.450083	401659.099917
4254	404309.700083	404404.349917
4020	382198.550083	382292.699917
4009	381162.900083	381257.049917
4043	384364.000083	384458.149917
4310	409611.350083	409706.049917
4034	383516.650083	383610.799917
4206	399766.100083	399860.749917
4104	390110.650083	390205.299917
4108	390489.250083	390583.899917
4355	413871.800083	413966.449917
4389	417090.700083	417185.149917
4272	406013.700083	406108.399917
4026	382763.450083	382857.599917
4383	416523.000083	416617.699917
4078	387659.250083	387753.399917
4357	414061.100083	414155.749917
4267	405540.200083	405634.899917
4120	391625.050083	391719.749917
4185	397778.050083	397872.699917
4077	387565.100083	387659.249917
4323	410842.200083	410936.849917
4028	382951.750083	383045.899917
4302	408853.800083	408948.449917
4178	397115.500083	397210.149917
4135	393045.100083	393139.749917
4047	384740.600083	384834.749917
4062	386152.850083	386246.999917
4129	392477.200083	392571.849917
4022	382386.850083	382480.999917
4352	413587.850083	413682.499917
4283	407055.150083	407149.849917
4106	390299.950083	390394.599917
4195	398724.650083	398819.349917
4239	402889.950083	402984.599917
4229	401943.050083	402037.699917
4364	414723.750083	414818.449917
4309	409516.650083	409611.349917
4053	385305.500083	385399.649917
4214	400523.300083	400617.949917
4011	381351.200083	381445.349917
4351	413493.200083	413587.849917
4007	380974.600083	381068.749917
4320	410558.150083	410652.799917
4110	390678.550083	390773.199917
4175	396831.550083	396926.199917
4385	416712.400083	416807.099917
4307	409327.250083	409421.949917
4201	399292.850083	399387.499917
4071	387000.200083	387094.349917
4231	402132.400083	402227.099917
4393	417468.400083	417562.849917
4113	390962.500083	391057.149917
4014	381633.650083	381727.799917
4174	396736.900083	396831.549917
4146	394086.250083	394180.899917
4223	401375.150083	401469.799917
4191	398345.950083	398440.599917
4347	413114.500083	413209.199917
4311	409706.050083	409800.749917
4330	411505.000083	411599.699917
4247	403647.150083	403741.799917
4059	385870.400083	385964.549917
4202	399387.500083	399482.149917
4339	412357.050083	412451.699917
4091	388883.700083	388977.949917
4226	401659.100083	401753.749917
4083	388130.100083	388224.299917
4115	391151.800083	391246.449917
4245	403457.850083	403552.499917
4205	399671.450083	399766.099917
4073	387188.500083	387282.649917
4217	400807.250083	400901.899917
4046	384646.450083	384740.599917
4277	406487.100083	406581.749917
4098	389543.150083	389637.349917
4305	409137.850083	409232.549917
4131	392666.500083	392761.149917
4031	383234.200083	383328.349917
4066	386529.450083	386623.599917
4184	397683.400083	397778.049917
4276	406392.450083	406487.099917
4150	394464.850083	394559.499917
4392	417374.000083	417468.399917
4036	383704.950083	383799.099917
4096	389354.750083	389448.949917
4200	399198.150083	399292.849917
4270	405824.300083	405918.999917
4194	398629.950083	398724.649917
4387	416901.800083	416996.299917
4126	392193.150083	392287.849917
4076	387470.950083	387565.099917
4181	397399.450083	397494.099917
4210	400144.700083	400239.349917
4064	386341.150083	386435.299917
4379	416144.200083	416238.899917
4359	414250.400083	414345.049917
4179	397210.150083	397304.799917
4349	413303.900083	413398.549917
4316	410179.400083	410274.099917
4186	397872.700083	397967.349917
4136	393139.750083	393234.399917
4157	395127.450083	395222.149917
4341	412546.350083	412640.999917
4134	392950.450083	393045.099917
4001	380409.700083	380503.849917
4398	417940.500083	418034.899917
4074	387282.650083	387376.799917
4292	407907.100083	408001.749917
4207	399860.750083	399955.399917
4318	410368.800083	410463.499917
4017	381916.100083	382010.249917
4125	392098.450083	392193.149917
4368	415102.550083	415197.249917
4124	392003.800083	392098.449917
4093	389072.150083	389166.349917
4325	411031.550083	411126.249917
4315	410084.700083	410179.399917
4388	416996.300083	417090.699917
4326	411126.250083	411220.899917
4237	402700.600083	402795.299917
4027	382857.600083	382951.749917
4055	385493.800083	385587.949917
4291	407812.450083	407907.099917
4227	401753.750083	401848.399917
4006	380880.450083	380974.599917
4058	385776.250083	385870.399917
4312	409800.750083	409895.399917
4321	410652.800083	410747.499917
4176	396926.200083	397020.849917
4148	394275.550083	394370.199917
4264	405256.200083	405350.849917
4332	411694.350083	411789.049917
4236	402605.900083	402700.599917
4244	403363.200083	403457.849917
4324	410936.850083	411031.549917
4300	408664.450083	408759.099917
4369	415197.250083	415291.949917
4048	384834.750083	384928.899917
4105	390205.300083	390299.949917
4089	388695.300083	388789.499917
4365	414818.450083	414913.149917
4070	386906.050083	387000.199917
4362	414534.350083	414629.049917
4297	408380.450083	408475.149917
4241	403079.250083	403173.899917
4335	411978.450083	412073.099917
4274	406203.100083	406297.799917
4005	380786.300083	380880.449917
4182	397494.100083	397588.749917
4079	387753.400083	387847.549917
4054	385399.650083	385493.799917
4251	404025.750083	404120.399917
4248	403741.800083	403836.449917
4003	380598.000083	380692.149917
4338	412262.400083	412357.049917
4394	417562.850083	417657.249917
4208	399955.400083	400050.049917
4343	412735.700083	412830.399917
4159	395316.850083	395411.549917
4167	396074.350083	396168.999917
4269	405729.600083	405824.299917
4145	393991.600083	394086.249917
4035	383610.800083	383704.949917
4224	401469.800083	401564.449917
4197	398914.050083	399008.749917
4303	408948.450083	409043.149917
4400	418129.350083	418223.799917
4240	402984.600083	403079.249917
4371	415386.650083	415481.349917
4366	414913.150083	415007.849917
4228	401848.400083	401943.049917
4331	411599.700083	411694.349917
4154	394843.450083	394938.099917
4030	383140.050083	383234.199917
4354	413777.150083	413871.799917
4340	412451.700083	412546.349917
4100	389732.000083	389826.649917
4211	400239.350083	400333.999917
4127	392287.850083	392382.549917
4164	395790.350083	395885.049917
4281	406865.750083	406960.449917
4358	414155.750083	414250.399917
4262	405066.900083	405161.549917
4018	382010.250083	382104.399917
4238	402795.300083	402889.949917
4033	383422.500083	383516.649917
4173	396642.250083	396736.899917
4192	398440.600083	398535.249917
4128	392382.550083	392477.199917
4298	408475.150083	408569.799917
4024	382575.150083	382669.299917
4190	398251.300083	398345.949917
4087	388506.900083	388601.099917
4299	408569.800083	408664.449917
4037	383799.100083	383893.249917
4219	400996.550083	401091.199917
4149	394370.200083	394464.849917
4313	409895.400083	409990.049917
4337	412167.750083	412262.399917
4265	405350.850083	405445.499917
4373	415576.050083	415670.749917
4068	386717.750083	386811.899917
4160	395411.550083	395506.249917
4250	403931.100083	404025.749917
4122	391814.450083	391909.099917
4013	381539.500083	381633.649917
4290	407717.800083	407812.449917
4137	393234.400083	393329.049917
4065	386435.300083	386529.449917
4284	407149.850083	407244.549917
4246	403552.500083	403647.149917
4220	401091.200083	401185.849917
4378	416049.500083	416144.199917
4188	398062.000083	398156.649917
4144	393896.950083	393991.599917
4511	428617.350083	428711.999917
4782	454264.200083	454358.849917
4517	429185.250083	429279.899917
4477	425399.250083	425493.899917
4686	445181.750083	445276.399917
4587	435811.150083	435905.799917
4413	419356.250083	419450.699917
4512	428712.000083	428806.649917
4524	429847.900083	429942.599917
4562	433444.900083	433539.549917
4744	450671.450083	450766.099917
4638	440638.500083	440733.199917
4745	450766.100083	450860.749917
4416	419639.600083	419734.049917
4505	428049.450083	428144.099917
4781	454169.500083	454264.199917
4467	424455.000083	424548.899917
4669	443572.700083	443667.349917
4535	430889.350083	430983.999917
4482	425872.500083	425967.149917
4573	434486.050083	434580.699917
4685	445087.100083	445181.749917
4441	421997.950083	422092.399917
4735	449819.600083	449914.249917
4554	432687.700083	432782.349917
4530	430416.100083	430510.749917
4487	426345.750083	426440.399917
4736	449914.250083	450008.899917
4412	419261.800083	419356.249917
4634	440259.850083	440354.499917
4580	435148.600083	435243.249917
4694	445938.950083	446033.599917
4594	436473.700083	436568.349917
4612	438177.750083	438272.399917
4547	432025.150083	432119.799917
4421	420111.850083	420205.049917
4591	436189.750083	436284.399917
4481	425777.850083	425872.499917
4589	436000.450083	436095.099917
4648	441585.050083	441679.699917
4424	420392.550083	420486.999917
4660	442720.850083	442815.499917
4521	429563.850083	429658.499917
4453	423131.950083	423226.399917
4536	430984.000083	431078.649917
4551	432403.750083	432498.399917
4506	428144.100083	428238.749917
4473	425021.150083	425115.649917
4741	450387.500083	450482.149917
4786	454642.800083	454737.499917
4757	451900.950083	451995.399917
4405	418601.600083	418695.399917
4759	452089.850083	452184.299917
4664	443099.450083	443194.099917
4658	442531.550083	442626.199917
4574	434580.700083	434675.349917
4602	437231.200083	437325.899917
4615	438461.700083	438556.349917
4707	447169.400083	447264.049917
4418	419828.500083	419922.949917
4747	450955.400083	451050.049917
4494	427008.300083	427102.949917
4447	422565.000083	422659.549917
4544	431741.200083	431835.849917
4586	435716.500083	435811.149917
4709	447358.700083	447453.349917
4435	421431.250083	421525.699917
4464	424171.150083	424265.699917
4655	442247.600083	442342.249917
4697	446222.900083	446317.549917
4623	439218.900083	439313.549917
4542	431551.900083	431646.549917
4704	446885.450083	446980.099917
4718	448210.550083	448305.199917
4583	435432.550083	435527.199917
4635	440354.500083	440449.149917
4636	440449.150083	440543.849917
4639	440733.200083	440827.849917
4719	448305.200083	448399.849917
4417	419734.050083	419828.499917
4598	436852.400083	436947.099917
4763	452467.650083	452562.099917
4788	454832.100083	454926.699917
4690	445560.350083	445654.999917
4546	431930.500083	432025.149917
4468	424548.900083	424643.299917
4652	441963.650083	442058.299917
4620	438934.950083	439029.599917
4677	444329.900083	444424.549917
4422	420205.050083	420298.099917
4600	437041.800083	437136.499917
4774	453506.900083	453601.549917
4616	438556.350083	438650.999917
4445	422375.950083	422470.449917
4611	438083.100083	438177.749917
4705	446980.100083	447074.749917
4484	426061.800083	426156.449917
4761	452278.750083	452373.199917
4793	455305.300083	455399.849917
4749	451144.750083	451239.399917
4485	426156.450083	426251.099917
4680	444613.850083	444708.499917
4426	420581.450083	420675.899917
4461	423887.650083	423982.149917
4500	427576.200083	427670.849917
4489	426535.050083	426629.699917
4779	453980.200083	454074.849917
4518	429279.900083	429374.549917
4637	440543.850083	440638.499917
4440	421903.500083	421997.949917
4796	455589.150083	455683.799917
4778	453885.550083	453980.199917
4503	427860.150083	427954.799917
4432	421147.900083	421242.349917
4625	439408.200083	439502.849917
4645	441301.100083	441395.749917
4787	454737.500083	454832.099917
4510	428522.700083	428617.349917
4699	446412.200083	446506.849917
4427	420675.900083	420770.249917
4585	435621.850083	435716.499917
4617	438651.000083	438745.649917
4449	422754.050083	422848.599917
4731	449441.000083	449535.649917
4582	435337.900083	435432.549917
4783	454358.850083	454453.499917
4459	423698.650083	423793.149917
4519	429374.550083	429469.199917
4411	419167.350083	419261.799917
4601	437136.500083	437231.199917
4597	436757.700083	436852.399917
4630	439881.450083	439976.099917
4556	432877.000083	432971.649917
4502	427765.500083	427860.149917
4539	431267.950083	431362.599917
4429	420864.650083	420959.049917
4438	421714.600083	421809.049917
4701	446601.500083	446696.149917
4684	444992.450083	445087.099917
4515	428995.950083	429090.599917
4646	441395.750083	441490.399917
4676	444235.250083	444329.899917
4726	448967.750083	449062.399917
4696	446128.250083	446222.899917
